Timestamp,Device,Sensor,Sensor_Value
2019-06-02 12:07:38,0x00158d000349876a,temperature,26.06
2019-06-02 12:07:39,0x00158d000349876a,temperature,26.06
2019-06-02 12:07:39,0x00158d000349876a,temperature,26.06
2019-06-02 12:27:52,0x00158d000349876a,temperature,26.06
2019-06-02 12:34:42,0x00158d000349876a,temperature,26.11
2019-06-02 12:34:42,0x00158d000349876a,temperature,26.11
2019-06-02 12:34:42,0x00158d000349876a,temperature,26.11
2019-06-02 12:49:42,0x00158d000349876a,temperature,26.2
2019-06-02 12:49:42,0x00158d000349876a,temperature,26.2
2019-06-02 12:49:42,0x00158d000349876a,temperature,26.2
2019-06-02 12:51:28,0x00158d000349876a,temperature,26.2
2019-06-02 12:51:30,0x00158d000349876a,temperature,26.2
2019-06-02 12:51:30,0x00158d000349876a,temperature,26.2
2019-06-02 12:57:42,0x00158d000349876a,temperature,26.23
2019-06-02 12:57:43,0x00158d000349876a,temperature,26.23
2019-06-02 12:57:43,0x00158d000349876a,temperature,26.23
2019-06-02 13:16:44,0x00158d000349876a,temperature,26.27
2019-06-02 13:16:45,0x00158d000349876a,temperature,26.27
2019-06-02 13:16:45,0x00158d000349876a,temperature,26.27
2019-06-02 13:21:24,0x00158d000349876a,temperature,26.27
2019-06-02 13:45:03,0x00158d000349876a,temperature,26.35
2019-06-02 13:45:03,0x00158d000349876a,temperature,26.35
2019-06-02 13:45:03,0x00158d000349876a,temperature,26.35
2019-06-02 13:57:13,0x00158d000349876a,temperature,26.37
2019-06-02 13:57:14,0x00158d000349876a,temperature,26.37
2019-06-02 13:57:14,0x00158d000349876a,temperature,26.37
2019-06-02 14:16:16,0x00158d000349876a,temperature,26.39
2019-06-02 14:24:51,0x00158d000349876a,temperature,26.39
2019-06-02 14:24:51,0x00158d000349876a,temperature,26.39
2019-06-02 14:24:51,0x00158d000349876a,temperature,26.39
2019-06-02 14:52:13,0x00158d000349876a,temperature,26.34
2019-06-02 14:52:13,0x00158d000349876a,temperature,26.34
2019-06-02 14:52:13,0x00158d000349876a,temperature,26.34
2019-06-02 15:13:35,0x00158d000349876a,temperature,26.18
2019-06-02 15:30:49,0x00158d000349876a,temperature,26.01
2019-06-02 15:30:49,0x00158d000349876a,temperature,26.01
2019-06-02 15:30:49,0x00158d000349876a,temperature,26.01
2019-06-02 15:35:00,0x00158d000349876a,temperature,25.94
2019-06-02 15:35:00,0x00158d000349876a,temperature,25.94
2019-06-02 15:35:00,0x00158d000349876a,temperature,25.94
2019-06-02 15:35:10,0x00158d000349876a,temperature,25.91
2019-06-02 15:35:10,0x00158d000349876a,temperature,25.91
2019-06-02 15:35:10,0x00158d000349876a,temperature,25.91
2019-06-02 16:00:25,0x00158d000349876a,temperature,25.77
2019-06-02 16:00:25,0x00158d000349876a,temperature,25.77
2019-06-02 16:00:25,0x00158d000349876a,temperature,25.77
2019-06-02 16:12:18,0x00158d000349876a,temperature,25.72
2019-06-02 16:35:23,0x00158d000349876a,temperature,25.7
2019-06-02 16:35:23,0x00158d000349876a,temperature,25.7
2019-06-02 16:35:23,0x00158d000349876a,temperature,25.7
2019-06-02 17:05:09,0x00158d000349876a,temperature,25.97
2019-06-02 17:05:09,0x00158d000349876a,temperature,25.97
2019-06-02 17:05:09,0x00158d000349876a,temperature,25.97
2019-06-02 17:08:50,0x00158d000349876a,temperature,26.01
2019-06-02 17:31:25,0x00158d000349876a,temperature,26.16
2019-06-02 17:31:25,0x00158d000349876a,temperature,26.16
2019-06-02 17:31:25,0x00158d000349876a,temperature,26.16
2019-06-02 18:08:42,0x00158d000349876a,temperature,26.23
2019-06-02 18:17:14,0x00158d000349876a,temperature,26.24
2019-06-02 18:17:14,0x00158d000349876a,temperature,26.24
2019-06-02 18:17:14,0x00158d000349876a,temperature,26.24
2019-06-02 18:50:41,0x00158d000349876a,temperature,26.24
2019-06-02 18:50:41,0x00158d000349876a,temperature,26.24
2019-06-02 18:50:41,0x00158d000349876a,temperature,26.24
2019-06-02 19:02:13,0x00158d000349876a,temperature,26.11
2019-06-02 19:55:13,0x00158d000349876a,temperature,25.79
2019-06-02 19:56:45,0x00158d000349876a,temperature,25.73
2019-06-02 19:56:45,0x00158d000349876a,temperature,25.73
2019-06-02 19:56:45,0x00158d000349876a,temperature,25.73
2019-06-02 20:26:51,0x00158d000349876a,temperature,26.35
2019-06-02 20:26:51,0x00158d000349876a,temperature,26.35
2019-06-02 20:26:51,0x00158d000349876a,temperature,26.35
2019-06-02 20:27:11,0x00158d000349876a,temperature,26.96
2019-06-02 20:27:12,0x00158d000349876a,temperature,26.96
2019-06-02 20:27:12,0x00158d000349876a,temperature,26.96
2019-06-02 20:27:42,0x00158d000349876a,temperature,27.64
2019-06-02 20:27:43,0x00158d000349876a,temperature,27.64
2019-06-02 20:27:43,0x00158d000349876a,temperature,27.64
2019-06-02 20:32:43,0x00158d000349876a,temperature,27.09
2019-06-02 20:32:43,0x00158d000349876a,temperature,27.09
2019-06-02 20:32:43,0x00158d000349876a,temperature,27.09
2019-06-02 20:44:45,0x00158d000349876a,temperature,26.58
2019-06-02 20:44:46,0x00158d000349876a,temperature,26.58
2019-06-02 20:44:46,0x00158d000349876a,temperature,26.58
2019-06-02 20:53:16,0x00158d000349876a,temperature,26.54
2019-06-02 21:46:17,0x00158d000349876a,temperature,26.59
2019-06-02 21:46:18,0x00158d000349876a,temperature,26.59
2019-06-02 21:46:18,0x00158d000349876a,temperature,26.59
2019-06-02 21:52:59,0x00158d000349876a,temperature,26.58
2019-06-02 22:14:44,0x00158d000349876a,temperature,26.34
2019-06-02 22:14:44,0x00158d000349876a,temperature,26.34
2019-06-02 22:14:44,0x00158d000349876a,temperature,26.34
2019-06-02 22:46:19,0x00158d000349876a,temperature,26.01
2019-06-02 22:56:02,0x00158d000349876a,temperature,25.91
2019-06-02 22:56:03,0x00158d000349876a,temperature,25.91
2019-06-02 22:56:03,0x00158d000349876a,temperature,25.91
2019-06-02 23:38:00,0x00158d000349876a,temperature,25.75
2019-06-03 00:32:21,0x00158d000349876a,temperature,25.69
2019-06-03 01:25:32,0x00158d000349876a,temperature,25.59
2019-06-03 02:20:43,0x00158d000349876a,temperature,25.58
2019-06-03 02:38:17,0x00158d000349876a,temperature,25.5
2019-06-03 02:38:18,0x00158d000349876a,temperature,25.5
2019-06-03 02:38:18,0x00158d000349876a,temperature,25.5
2019-06-03 03:14:25,0x00158d000349876a,temperature,25.48
2019-06-03 03:14:25,0x00158d000349876a,temperature,25.48
2019-06-03 03:14:25,0x00158d000349876a,temperature,25.48
2019-06-03 03:19:45,0x00158d000349876a,temperature,25.5
2019-06-03 03:36:20,0x00158d000349876a,temperature,25.48
2019-06-03 03:36:20,0x00158d000349876a,temperature,25.48
2019-06-03 03:36:20,0x00158d000349876a,temperature,25.48
2019-06-03 03:39:11,0x00158d000349876a,temperature,25.46
2019-06-03 03:39:12,0x00158d000349876a,temperature,25.46
2019-06-03 03:39:12,0x00158d000349876a,temperature,25.46
2019-06-03 03:42:01,0x00158d000349876a,temperature,25.48
2019-06-03 03:42:02,0x00158d000349876a,temperature,25.48
2019-06-03 03:42:02,0x00158d000349876a,temperature,25.48
2019-06-03 03:51:53,0x00158d000349876a,temperature,25.49
2019-06-03 03:51:54,0x00158d000349876a,temperature,25.49
2019-06-03 03:51:54,0x00158d000349876a,temperature,25.49
2019-06-03 04:16:18,0x00158d000349876a,temperature,25.42
2019-06-03 04:16:18,0x00158d000349876a,temperature,25.42
2019-06-03 04:16:19,0x00158d000349876a,temperature,25.42
